draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,bFT,bMVP,bWP,bER,sigma
3028,131.82010899532935,0.9468940147374733,0.5593889784633831,3.0,7.0,0.0,-129.05347579321193,0.29408502262379305,0.06746757079311859,0.04617245069362309,0.22925810200793106,0.04578318693775958,0.19486898262355484
3029,126.96659909020087,0.9701813547963122,0.4880592379583002,3.0,7.0,0.0,-122.92673537345945,0.23697142266906096,0.1091236068018987,0.05954023827473481,0.15799922245370504,0.06615918014380784,0.2144033200789808
3030,129.92311539282696,0.7471486599863081,0.5356568055523541,2.0,3.0,0.0,-127.47756477831126,0.2801370393318848,0.08411449269125115,0.03898780492070968,0.22807516895170607,0.01503472538782057,0.18468404396647148
3031,132.76684171085802,0.9589583971903354,0.5550471485189914,3.0,7.0,0.0,-126.84464703405679,0.2808026699661937,0.07085274932616599,0.037914917556772613,0.20689733479664493,0.0631983986287,0.19195920703492786
3032,132.55651422097927,0.9656411268810043,0.5593889784633831,3.0,7.0,0.0,-130.67227556988206,0.27980029943241447,0.05952939933490707,0.041130791715253405,0.21561811310278498,0.04249367857114141,0.1905398573759237
3033,128.71430042327248,0.9808973086060782,0.4880592379583002,3.0,7.0,0.0,-125.37829558823746,0.256912048520396,0.08070967776128701,0.05958800732844792,0.15218837502705904,0.07226811912719398,0.2182135868483984
3034,129.3489818934556,0.9856136771229096,0.5356568055523541,3.0,7.0,0.0,-127.36197714408924,0.2734179735642269,0.085745416340732,0.03196423563261976,0.15897786182838297,0.08932532406696041,0.22127428406650906
3035,131.1745464503864,0.8491813515580935,0.5550471485189914,2.0,3.0,0.0,-130.5961997908692,0.27550038760332324,0.08312827726301339,0.04271392848183265,0.22108505797232614,0.022338065054044065,0.1968422879768137
3036,131.75385442434674,0.901750805272357,0.5593889784633831,3.0,7.0,0.0,-131.15917075797466,0.2707308869431974,0.06094749758443587,0.024421927068891715,0.21779186506768625,0.03621205693108111,0.2014594448827224
3037,130.6473917462037,0.9996055860614886,0.4880592379583002,3.0,7.0,0.0,-127.05521170022828,0.2815248088608699,0.0919277562757841,0.047182427099835306,0.22962951523224706,0.04251980763963321,0.18882930583476004
3038,129.06801664396482,0.9558544230552893,0.5356568055523541,3.0,7.0,0.0,-126.46131258151888,0.25713840176743724,0.10542511774218112,0.01739404518588616,0.21169672568133857,0.06876520187753096,0.19791721581212607
3039,130.95618209558376,0.8453456212360669,0.5550471485189914,2.0,3.0,0.0,-126.88491300257563,0.27942651706516647,0.06735930531304066,0.05688148822858585,0.22503005463598716,0.03133322072165884,0.17986174711898822
3040,130.00534924063194,0.8225194360233271,0.5593889784633831,2.0,3.0,0.0,-129.11179206356107,0.26331411225726764,0.0486037073939627,0.013123542009430207,0.20158778618751594,0.050075347670743536,0.20172096104317103
3041,128.55415452500867,0.9391798005058646,0.4880592379583002,3.0,7.0,0.0,-126.81812290979184,0.24799225452910542,0.045784450471302654,0.044378973492309674,0.19606080239053741,0.053473597156142395,0.22285173599598027
3042,128.8643353804484,0.996859169211645,0.5356568055523541,3.0,7.0,0.0,-124.9220101538118,0.3178949612521193,0.049530433045038465,0.057530432291183015,0.22483568755951033,0.054308726753015873,0.2054620384313805
3043,129.34104632928484,0.7740800802642375,0.5550471485189914,3.0,7.0,0.0,-123.5797202076768,0.2985818731604192,0.07823275163496235,0.07618134669565955,0.20093112899645177,0.053954715596085744,0.17960275656628932
3044,131.49381792959704,1.0,0.5593889784633831,3.0,7.0,0.0,-128.9264331659365,0.2686476906420103,0.06548234340943551,0.04394142156765504,0.21628809377352887,0.07083223753166815,0.18699709664188868
3045,128.81604605041852,0.9752177478207361,0.4880592379583002,3.0,7.0,0.0,-125.29051419133839,0.29142350962285885,0.07725933800029026,0.02666560693336258,0.2146248820794412,0.041995924070265825,0.2316242045792155
3046,129.134213243245,1.0,0.5356568055523541,3.0,7.0,0.0,-128.19655046764615,0.24484116571840084,0.10250385004724266,0.03167199889683967,0.17614712632174687,0.07348184742919783,0.19080873851507374
3047,130.2017672398791,0.9912395763293266,0.5550471485189914,3.0,7.0,0.0,-128.25916174655077,0.26644592483448665,0.050340593232179764,0.01373241503814464,0.20899709777396114,0.0754103998184718,0.20411348941578908
3048,131.28678056114074,0.9453609605680466,0.5593889784633831,3.0,7.0,0.0,-129.50844954432284,0.29137875983600464,0.09893512236782277,0.04403136036431061,0.17459055507036547,0.07442150955575602,0.2051217720486069
3049,129.64011482426946,0.9672898226865295,0.4880592379583002,3.0,7.0,0.0,-126.19373986352848,0.2696782373202405,0.054838832621737124,0.0491153447977178,0.1990172188374705,0.07268523137124794,0.17258851553697604
3050,129.66212947263537,0.8960276587503745,0.5356568055523541,3.0,7.0,0.0,-125.74251151075569,0.28928073397706466,0.11063269993589574,0.058186087483516086,0.15818585922053088,0.06499061036253519,0.1999415321602339
3051,128.35947155949665,0.9780243439502351,0.5550471485189914,4.0,15.0,0.0,-126.21766894823162,0.2920263326454884,0.0645117574213617,0.056722580762833444,0.25878022383618254,0.003463804971617448,0.1921921806315319
3052,131.42680109294977,0.9100178857528576,0.5593889784633831,3.0,7.0,0.0,-128.01202341025243,0.2665954705504626,0.05023844740855858,0.042769905057168836,0.20133293195132718,0.06940390942094266,0.1898895080925583
3053,131.02705472259453,0.9034759419095174,0.4880592379583002,2.0,7.0,0.0,-124.96755462233465,0.2736204064230503,0.05253647166870995,0.01901160978719415,0.21405968661101663,0.058750529221068146,0.21036661373127047
3054,129.81484515369883,0.9127374834688236,0.5356568055523541,4.0,15.0,0.0,-125.29406228705929,0.2727607494160938,0.11881739608695426,0.056496082461435754,0.17785525358332477,0.06992935688597927,0.19864935168732817
3055,129.94601233788015,0.9979551374227199,0.5550471485189914,3.0,7.0,0.0,-127.1973692047567,0.26760240671157937,0.06492171991791382,0.021341477594704967,0.17047345859473695,0.08427281976678949,0.19093723692664843
3056,129.644794773189,0.6909128811268218,0.5593889784633831,3.0,7.0,0.0,-126.93203829983948,0.287160023139967,0.07363484026480308,0.06505626266939286,0.18660041862365784,0.024762057144889684,0.20239406532623896
3057,130.45224160740165,0.7461132602634983,0.4880592379583002,3.0,7.0,0.0,-124.98625830811424,0.28750504441381936,0.0845188776461449,0.04165629479765294,0.16996854577888318,0.04796709413955675,0.193968613969432
3058,130.44368859479638,0.9969268062128949,0.5356568055523541,3.0,7.0,0.0,-128.52265860206515,0.2683258336523568,0.11086287548899189,0.0442897285749475,0.16554493102743917,0.078717913471254,0.19622750811398287
3059,128.36384892493987,0.9631330535815329,0.5550471485189914,3.0,7.0,0.0,-125.6155451781147,0.3083384663521739,0.10902434685554889,0.040394207900934495,0.18410976096388476,0.085741410575767,0.18155152906229932
3060,131.4337562601397,0.9909797111107763,0.5593889784633831,4.0,15.0,0.0,-128.4453720796462,0.27675595069133074,0.07569542982261636,0.016154807731336488,0.19494267739477458,0.075270314958275,0.20289700241083714
3061,127.0762704837271,0.895695363756804,0.4880592379583002,2.0,7.0,0.0,-125.20067112950868,0.25669684119233865,0.03673560211596628,0.07463516795621875,0.20746930146695117,0.07849150490310688,0.2065710424227807
3062,129.10949715297605,0.47680438993034874,0.5356568055523541,2.0,3.0,0.0,-124.57802894229764,0.2652181331666294,0.09059946406163477,0.048233396848857524,0.19646722285039803,0.10385195040066966,0.20013314974220917
3063,129.31873902128535,0.9995117477265574,0.5550471485189914,3.0,7.0,0.0,-127.37907846212651,0.24548134483534803,0.04585348542432718,0.04225926912315192,0.21062878371692562,0.04168085301329692,0.2150764724379797
3064,129.19881622998963,0.7008545734029493,0.5593889784633831,2.0,3.0,0.0,-126.98247696368702,0.2777353480415089,0.07021808695920391,0.01102444986043624,0.18400571120004794,0.10191195813825552,0.20828444385615147
3065,124.46603219320988,0.983659958959982,0.4880592379583002,3.0,7.0,0.0,-122.80445857823133,0.2409235541460382,0.034131147934496765,0.08085293095948301,0.21225281704475368,0.07729353205662258,0.2144507937398255
3066,125.41555502653681,0.8459955501390392,0.5356568055523541,3.0,7.0,0.0,-122.87381249766857,0.32002555095676205,0.0532267187837239,0.04344607148544805,0.16065943356978904,0.06579773165081539,0.1837223049747251
3067,129.41217519191284,0.9382636267822878,0.5550471485189914,3.0,7.0,0.0,-124.78340936625973,0.3187836980124074,0.0891465452698491,0.0457424354944461,0.17571174619742996,0.07650137375757,0.1885581968450547
3068,130.86330953979459,0.9808040922785385,0.5593889784633831,3.0,7.0,0.0,-127.63293020694631,0.26926723896546917,0.055261428720295575,0.033526624228327216,0.20688224288110632,0.07787007934033069,0.21036202252054068
3069,128.80712521773648,1.0,0.4880592379583002,3.0,7.0,0.0,-123.00962726602556,0.304778317695344,0.09888482829109557,0.014997779083355846,0.2210982897642261,0.04140350387806384,0.1923789066335058
3070,127.56445936081546,1.0,0.5356568055523541,3.0,7.0,0.0,-123.06762682353835,0.23109774118868698,0.09147647256301703,0.038696729678098354,0.2222142461308521,0.037489413629884775,0.19306155415541865
3071,128.6522824857381,0.8155051666592452,0.5550471485189914,3.0,7.0,0.0,-124.17024532262361,0.23327397983911954,0.0660084167362626,0.04199681959407303,0.18136094759702753,0.06308139773603728,0.20968110096703446
3072,131.09636809945874,0.9100298492732676,0.5593889784633831,3.0,7.0,0.0,-128.09016323489504,0.2905908149008667,0.07991775879139977,0.03858800262256591,0.23047538425433212,0.029768937197003867,0.18587234121176888
3073,128.5991494560971,0.9372402913775895,0.4880592379583002,3.0,7.0,0.0,-124.13472930202241,0.24726510458833686,0.05187770016027826,0.043156645029664126,0.18047050111261326,0.09358143725311145,0.2066748629378318
3074,129.7177252623321,0.9754520248531217,0.5356568055523541,3.0,7.0,0.0,-125.54032580395709,0.24255492845473225,0.05846485209236972,0.049297954574219253,0.2187766734479595,0.06457793279626559,0.20140568746544693
3075,130.00496476098763,0.9938209914696562,0.5550471485189914,3.0,7.0,0.0,-126.55774019451766,0.298090020379847,0.10342167467297943,0.05265399006959764,0.168972534920548,0.09124501584211861,0.1870147924493127
3076,131.39496903503377,0.9512389241349212,0.5593889784633831,3.0,7.0,0.0,-129.43339058645327,0.28137094499877086,0.04185492078129304,0.03335339659799652,0.22376264301277896,0.03293944980310172,0.19885932941435944
3077,131.38033866948828,0.9925046959803787,0.4880592379583002,3.0,7.0,0.0,-127.2890905147313,0.28591361812015426,0.084338771033082,0.020943451072528884,0.21045185957444562,0.04927451819410657,0.1843960783555693
3078,131.9662289382676,0.6823995721610026,0.5356568055523541,3.0,7.0,0.0,-125.8673694172785,0.2835002601273904,0.05512249584664892,0.044216858831772676,0.19766719112738798,0.05033009017411097,0.18761093843511586
3079,129.16625906041273,0.7735738688571051,0.5550471485189914,3.0,7.0,0.0,-126.94711641591606,0.2844075336426535,0.09795741623165581,0.061120953752716464,0.1911159283251734,0.0975156073350694,0.18922095745032017
3080,129.45626446872998,0.9060835491795559,0.5593889784633831,2.0,3.0,0.0,-128.9416365561099,0.28604968221938076,0.05815619543756176,0.028194952538669098,0.26459200294725277,0.026190221707186705,0.18918058350130176
3081,130.75123120916976,0.9489111577959123,0.4880592379583002,2.0,7.0,0.0,-129.10464260256606,0.2663895806330871,0.06061520640211883,0.05474974121907139,0.1793567116712666,0.08294557886733224,0.20779245265883706
3082,131.30971115597393,0.8463770532774246,0.5356568055523541,2.0,7.0,0.0,-129.53924604845952,0.28194303508328983,0.05609560978615036,0.036886162116942275,0.17975316876216343,0.06459758273456406,0.1980388710132036
3083,130.95463396895724,0.9049419987026499,0.5550471485189914,2.0,3.0,0.0,-127.9170627978597,0.2790711490838631,0.09610286955326972,0.05620892963565548,0.16114322863119065,0.07796774810174173,0.18822134379849428
3084,125.54290992240745,0.937280383683442,0.5593889784633831,3.0,7.0,0.0,-123.85025487021616,0.2981884599855725,0.01628644808790613,0.023122618405626346,0.22864829406194476,0.024821244648527748,0.23161752455420445
3085,130.29032371057954,0.9543475370397214,0.4880592379583002,3.0,7.0,0.0,-128.72996109971368,0.2751034370220565,0.10726700331985323,0.024662845673450798,0.17653597148718497,0.06879539526639467,0.19196767372710274
3086,130.45782705716476,0.9777274852401917,0.5356568055523541,2.0,7.0,0.0,-129.32322305954904,0.27817396127706606,0.0694678654760616,0.05193717676748345,0.17904121095043632,0.10169960124071543,0.19993243466609348
3087,131.6342393342888,0.8713734539805437,0.5550471485189914,3.0,7.0,0.0,-128.27483799652208,0.2918235782539531,0.09401288204667455,0.0460675851850155,0.17783872644885676,0.08039750852798046,0.20129309352688918
3088,128.03337689907198,0.9962443706442888,0.5593889784633831,3.0,7.0,0.0,-123.97071236603837,0.2533262669557809,0.08147379506360208,0.047925385633624425,0.24495705602775075,0.02070531640398544,0.1821195680239195
3089,130.53147236023116,0.9781897651430281,0.4880592379583002,3.0,7.0,0.0,-127.8377046075727,0.27172929620674635,0.04737832557307932,0.0317499593403458,0.22258646837663987,0.06160812831085828,0.21498177692853584
3090,130.5873150243338,1.0,0.5356568055523541,3.0,7.0,0.0,-128.24350625814546,0.30640268651337593,0.06656453302898757,0.052664519716127796,0.20771720919677317,0.028218151946900537,0.19992028890682012
3091,128.5649171658542,0.7300570385650003,0.5550471485189914,3.0,7.0,0.0,-127.6535552187297,0.26820707916248065,0.10893169194107387,0.04102830819416174,0.1792589622577503,0.11091625487114955,0.20532679099036838
3092,131.54354072068804,1.0,0.5593889784633831,2.0,3.0,0.0,-127.65955300617536,0.27498238009374043,0.06734733498937359,0.045029954672356876,0.20598390564601737,0.03590717285526926,0.18059732890553562
3093,130.255657364608,0.8287656495828503,0.4880592379583002,3.0,15.0,0.0,-127.02560673924371,0.2604526715585248,0.04879914202040803,0.035693028177638475,0.20174916004644017,0.03867659127796551,0.21156628187071067
3094,131.28869589371718,0.9655443243147237,0.5356568055523541,3.0,7.0,0.0,-127.99263337166373,0.26958650134928075,0.05508808802938072,0.02456026203312921,0.19166478027953618,0.0708771828854499,0.19672663798602558
3095,128.09693309684403,0.983911916407358,0.5550471485189914,3.0,7.0,0.0,-126.634192903572,0.2898914834724355,0.0667234539551197,0.04416624330196922,0.2715424545812857,0.018331237193321418,0.195548582184823
3096,130.69616401469582,0.9301767455875684,0.5593889784633831,2.0,3.0,0.0,-130.2744495325949,0.2836210947530657,0.06762649825359544,0.046472504518945607,0.2251637424526686,0.06041558851075705,0.1770640951424019
3097,131.59921200879893,0.9903391417197318,0.4880592379583002,3.0,7.0,0.0,-129.19648413894566,0.2742061899467758,0.06560898214377311,0.031924682090068594,0.23193902428220758,0.02567027238385365,0.20228786448046157
3098,131.95973441366914,0.9664401463365253,0.5356568055523541,3.0,7.0,0.0,-129.54799356616417,0.2843633528869473,0.08510074321731304,0.05977074768904058,0.196041422090365,0.04646986693281441,0.19492446086455398
3099,129.83840135558748,0.943110590039996,0.5550471485189914,3.0,7.0,0.0,-125.66280259414688,0.2803358248459411,0.04351293918692599,0.050150779447340664,0.2514193133179353,0.008717782481287455,0.2027171757750977
3100,129.0487673370419,0.8444403233090004,0.5593889784633831,3.0,7.0,0.0,-125.44288233793044,0.2851308815708367,0.06659323967457971,0.002312698762727314,0.22025665408889006,0.023195591523720336,0.20544914689390173
3101,131.14611245627702,0.8641117323004206,0.4880592379583002,3.0,15.0,0.0,-128.4359056475777,0.2802887971901769,0.07002236343228967,0.05535935182836425,0.16912263948674122,0.058602992721648865,0.19467006917324517
3102,132.01665579343262,0.9893285440685554,0.5356568055523541,3.0,7.0,0.0,-131.19858347350896,0.2838526193964374,0.07465484668396365,0.034336798861767326,0.19541602984317014,0.08263043509076469,0.19100757312883204
3103,128.71577642554283,0.978958347031184,0.5550471485189914,3.0,7.0,0.0,-127.5887342296126,0.2657445132454512,0.043268253992157134,0.021203086455113325,0.26284759550573217,0.010478387197299825,0.2120445831754593
3104,131.64015586514,0.9261244800215407,0.5593889784633831,3.0,7.0,0.0,-127.70831872077369,0.2748057400813976,0.0631802686880898,0.0565840586551872,0.20948161602722565,0.07070309836636726,0.19933704004362773
3105,131.11274613350588,0.9602887005131243,0.4880592379583002,3.0,7.0,0.0,-128.72041125326916,0.27413247465077484,0.06022773596909049,0.025837755599903794,0.18275699686528152,0.05953352898485635,0.19827908840923883
3106,131.7747273023091,0.9744642298850088,0.5356568055523541,3.0,7.0,0.0,-130.42125011385528,0.28129680095438653,0.0712860164545058,0.05539263582357392,0.21766815568936065,0.03777312742983248,0.18367909217245654
